Day,widget_id,Hour Of Day,Visits,Conversions
1.4.2024,190973,11:00 - 11:59,1,0
1.4.2024,190973,17:00 - 17:59,1,0
1.4.2024,190973,19:00 - 19:59,1,0
1.4.2024,190973,20:00 - 20:59,1,0
2.4.2024,190973,02:00 - 02:59,1,0
2.4.2024,190973,03:00 - 03:59,1,0
2.4.2024,190973,04:00 - 04:59,1,0
2.4.2024,190973,06:00 - 06:59,1,0
2.4.2024,190973,07:00 - 07:59,1,0
2.4.2024,190973,10:00 - 10:59,1,0
2.4.2024,190973,11:00 - 11:59,1,0
2.4.2024,190973,17:00 - 17:59,1,0
3.4.2024,190973,11:00 - 11:59,1,0
3.4.2024,190973,12:00 - 12:59,1,0
4.4.2024,190973,20:00 - 20:59,1,0
5.4.2024,190973,20:00 - 20:59,1,0
5.4.2024,190973,23:00 - 23:59,1,0
6.4.2024,190973,00:00 - 00:59,1,0
7.4.2024,190973,22:00 - 22:59,1,0
8.4.2024,190973,14:00 - 14:59,1,0
8.4.2024,190973,20:00 - 20:59,1,0
11.4.2024,190973,14:00 - 14:59,1,0
12.4.2024,190973,13:00 - 13:59,1,0
12.4.2024,190973,14:00 - 14:59,1,0
12.4.2024,190973,15:00 - 15:59,1,0
12.4.2024,190973,19:00 - 19:59,1,0
14.4.2024,190973,07:00 - 07:59,1,0
14.4.2024,190973,14:00 - 14:59,1,0
15.4.2024,190973,20:00 - 20:59,1,0
15.4.2024,190973,21:00 - 21:59,1,0
15.4.2024,190973,22:00 - 22:59,1,0
26.3.2024,190891,08:00 - 08:59,1,0
5.4.2024,190888,17:00 - 17:59,1,0
24.3.2024,190886,11:00 - 11:59,3,0
1.4.2024,190886,20:00 - 20:59,3,0
24.3.2024,190886,09:00 - 09:59,2,0
24.3.2024,190886,12:00 - 12:59,2,0
2.4.2024,190886,09:00 - 09:59,2,0
3.4.2024,190886,18:00 - 18:59,2,0
4.4.2024,190886,12:00 - 12:59,2,0
11.4.2024,190886,16:00 - 16:59,2,0
23.3.2024,190886,13:00 - 13:59,1,0
24.3.2024,190886,19:00 - 19:59,1,0
24.3.2024,190886,20:00 - 20:59,1,0
26.3.2024,190886,10:00 - 10:59,1,0
26.3.2024,190886,13:00 - 13:59,1,0
28.3.2024,190886,09:00 - 09:59,1,0
1.4.2024,190886,09:00 - 09:59,1,0
1.4.2024,190886,13:00 - 13:59,1,0
1.4.2024,190886,15:00 - 15:59,1,0
1.4.2024,190886,17:00 - 17:59,1,0
2.4.2024,190886,04:00 - 04:59,1,0
2.4.2024,190886,10:00 - 10:59,1,0
2.4.2024,190886,16:00 - 16:59,1,0
3.4.2024,190886,19:00 - 19:59,1,0
4.4.2024,190886,10:00 - 10:59,1,0
4.4.2024,190886,11:00 - 11:59,1,0
5.4.2024,190886,08:00 - 08:59,1,0
5.4.2024,190886,09:00 - 09:59,1,0
5.4.2024,190886,14:00 - 14:59,1,0
9.4.2024,190886,09:00 - 09:59,1,0
10.4.2024,190886,21:00 - 21:59,1,0
12.4.2024,190886,09:00 - 09:59,1,0
12.4.2024,190886,18:00 - 18:59,1,0
13.4.2024,190886,15:00 - 15:59,1,0
14.4.2024,190886,07:00 - 07:59,1,0
14.4.2024,190886,09:00 - 09:59,1,0
14.4.2024,190886,11:00 - 11:59,1,0
14.4.2024,190886,14:00 - 14:59,1,0
14.4.2024,190886,15:00 - 15:59,1,0
15.4.2024,190886,10:00 - 10:59,1,0
1.4.2024,190886,10:00 - 10:59,0,1
1.4.2024,189278,13:00 - 13:59,1,0
1.4.2024,189269,08:00 - 08:59,1,0
22.3.2024,188796,20:00 - 20:59,4,0
23.3.2024,188796,14:00 - 14:59,1,0
24.3.2024,188796,20:00 - 20:59,1,0
25.3.2024,188796,20:00 - 20:59,1,0
2.4.2024,188796,01:00 - 01:59,1,0
2.4.2024,188796,06:00 - 06:59,1,0
4.4.2024,188796,20:00 - 20:59,1,0
11.4.2024,188796,21:00 - 21:59,1,0
22.3.2024,188795,11:00 - 11:59,2,0
23.3.2024,188795,20:00 - 20:59,1,0
1.4.2024,188795,11:00 - 11:59,1,0
2.4.2024,188795,03:00 - 03:59,1,0
2.4.2024,188795,08:00 - 08:59,1,0
2.4.2024,188795,10:00 - 10:59,1,0
2.4.2024,188795,16:00 - 16:59,1,0
4.4.2024,188795,09:00 - 09:59,1,0
5.4.2024,188795,11:00 - 11:59,1,0
5.4.2024,188795,18:00 - 18:59,1,0
5.4.2024,188795,20:00 - 20:59,1,0
6.4.2024,188795,10:00 - 10:59,1,0
6.4.2024,188795,16:00 - 16:59,1,0
6.4.2024,188795,20:00 - 20:59,1,0
8.4.2024,188795,13:00 - 13:59,1,0
8.4.2024,188795,14:00 - 14:59,1,0
8.4.2024,188795,22:00 - 22:59,1,0
10.4.2024,188795,18:00 - 18:59,1,0
11.4.2024,188795,09:00 - 09:59,1,0
12.4.2024,188795,12:00 - 12:59,1,0
12.4.2024,188795,14:00 - 14:59,1,0
12.4.2024,188795,16:00 - 16:59,1,0
12.4.2024,188795,18:00 - 18:59,1,0
13.4.2024,188795,14:00 - 14:59,1,0
13.4.2024,188795,15:00 - 15:59,1,0
14.4.2024,188795,14:00 - 14:59,1,0
4.4.2024,188794,12:00 - 12:59,5,0
12.4.2024,188794,18:00 - 18:59,4,0
15.4.2024,188794,21:00 - 21:59,4,0
3.4.2024,188794,09:00 - 09:59,3,0
22.3.2024,188794,20:00 - 20:59,2,0
26.3.2024,188794,13:00 - 13:59,2,0
4.4.2024,188794,11:00 - 11:59,2,0
9.4.2024,188794,12:00 - 12:59,2,0
12.4.2024,188794,12:00 - 12:59,2,0
22.3.2024,188794,16:00 - 16:59,1,0
23.3.2024,188794,12:00 - 12:59,1,0
25.3.2024,188794,12:00 - 12:59,1,0
25.3.2024,188794,19:00 - 19:59,1,0
26.3.2024,188794,12:00 - 12:59,1,0
1.4.2024,188794,07:00 - 07:59,1,0
3.4.2024,188794,20:00 - 20:59,1,0
4.4.2024,188794,13:00 - 13:59,1,0
5.4.2024,188794,11:00 - 11:59,1,0
5.4.2024,188794,13:00 - 13:59,1,0
5.4.2024,188794,16:00 - 16:59,1,0
5.4.2024,188794,20:00 - 20:59,1,0
8.4.2024,188794,14:00 - 14:59,1,0
9.4.2024,188794,08:00 - 08:59,1,0
9.4.2024,188794,13:00 - 13:59,1,0
9.4.2024,188794,14:00 - 14:59,1,0
9.4.2024,188794,15:00 - 15:59,1,0
10.4.2024,188794,17:00 - 17:59,1,0
10.4.2024,188794,20:00 - 20:59,1,0
11.4.2024,188794,13:00 - 13:59,1,0
11.4.2024,188794,21:00 - 21:59,1,0
12.4.2024,188794,07:00 - 07:59,1,0
12.4.2024,188794,13:00 - 13:59,1,0
12.4.2024,188794,16:00 - 16:59,1,0
12.4.2024,188794,19:00 - 19:59,1,0
13.4.2024,188794,19:00 - 19:59,1,0
13.4.2024,188794,22:00 - 22:59,1,0
14.4.2024,188794,10:00 - 10:59,1,0
14.4.2024,188794,15:00 - 15:59,1,0
14.4.2024,188794,19:00 - 19:59,1,0
15.4.2024,188794,07:00 - 07:59,1,0
15.4.2024,188794,15:00 - 15:59,1,0
15.4.2024,188794,20:00 - 20:59,1,0
26.3.2024,188793,11:00 - 11:59,2,0
4.4.2024,188793,19:00 - 19:59,2,0
22.3.2024,188793,20:00 - 20:59,1,0
22.3.2024,188793,22:00 - 22:59,1,0
23.3.2024,188793,13:00 - 13:59,1,0
23.3.2024,188793,14:00 - 14:59,1,0
23.3.2024,188793,21:00 - 21:59,1,0
24.3.2024,188793,12:00 - 12:59,1,0
1.4.2024,188793,10:00 - 10:59,1,0
2.4.2024,188793,11:00 - 11:59,1,0
3.4.2024,188793,11:00 - 11:59,1,0
3.4.2024,188793,12:00 - 12:59,1,0
4.4.2024,188793,11:00 - 11:59,1,0
4.4.2024,188793,12:00 - 12:59,1,0
4.4.2024,188793,16:00 - 16:59,1,0
5.4.2024,188793,10:00 - 10:59,1,0
5.4.2024,188793,11:00 - 11:59,1,0
5.4.2024,188793,13:00 - 13:59,1,0
5.4.2024,188793,18:00 - 18:59,1,0
14.4.2024,188793,12:00 - 12:59,1,0
14.4.2024,188793,19:00 - 19:59,1,0
15.4.2024,188793,17:00 - 17:59,1,0
25.3.2024,188777,12:00 - 12:59,5,0
7.4.2024,188777,20:00 - 20:59,4,0
23.3.2024,188777,17:00 - 17:59,3,0
26.3.2024,188777,16:00 - 16:59,3,0
7.4.2024,188777,12:00 - 12:59,3,0
11.4.2024,188777,21:00 - 21:59,3,0
24.3.2024,188777,12:00 - 12:59,2,0
24.3.2024,188777,13:00 - 13:59,2,0
26.3.2024,188777,13:00 - 13:59,2,0
28.3.2024,188777,15:00 - 15:59,2,0
5.4.2024,188777,19:00 - 19:59,2,0
7.4.2024,188777,22:00 - 22:59,2,0
11.4.2024,188777,20:00 - 20:59,2,0
12.4.2024,188777,15:00 - 15:59,2,0
12.4.2024,188777,19:00 - 19:59,2,0
12.4.2024,188777,20:00 - 20:59,2,0
22.3.2024,188777,20:00 - 20:59,1,0
22.3.2024,188777,22:00 - 22:59,1,0
23.3.2024,188777,16:00 - 16:59,1,0
23.3.2024,188777,20:00 - 20:59,1,0
24.3.2024,188777,09:00 - 09:59,1,0
24.3.2024,188777,10:00 - 10:59,1,0
24.3.2024,188777,14:00 - 14:59,1,0
24.3.2024,188777,15:00 - 15:59,1,0
25.3.2024,188777,10:00 - 10:59,1,0
25.3.2024,188777,11:00 - 11:59,1,0
25.3.2024,188777,13:00 - 13:59,1,0
25.3.2024,188777,20:00 - 20:59,1,0
26.3.2024,188777,10:00 - 10:59,1,0
26.3.2024,188777,12:00 - 12:59,1,0
26.3.2024,188777,15:00 - 15:59,1,0
26.3.2024,188777,17:00 - 17:59,1,0
26.3.2024,188777,18:00 - 18:59,1,0
26.3.2024,188777,19:00 - 19:59,1,0
27.3.2024,188777,12:00 - 12:59,1,0
27.3.2024,188777,20:00 - 20:59,1,0
28.3.2024,188777,13:00 - 13:59,1,0
1.4.2024,188777,09:00 - 09:59,1,0
1.4.2024,188777,11:00 - 11:59,1,0
1.4.2024,188777,21:00 - 21:59,1,0
2.4.2024,188777,01:00 - 01:59,1,0
2.4.2024,188777,16:00 - 16:59,1,0
2.4.2024,188777,17:00 - 17:59,1,0
2.4.2024,188777,19:00 - 19:59,1,0
3.4.2024,188777,11:00 - 11:59,1,0
4.4.2024,188777,16:00 - 16:59,1,0
4.4.2024,188777,19:00 - 19:59,1,0
5.4.2024,188777,08:00 - 08:59,1,0
5.4.2024,188777,11:00 - 11:59,1,0
5.4.2024,188777,14:00 - 14:59,1,0
5.4.2024,188777,18:00 - 18:59,1,0
6.4.2024,188777,11:00 - 11:59,1,0
6.4.2024,188777,15:00 - 15:59,1,0
6.4.2024,188777,19:00 - 19:59,1,0
6.4.2024,188777,20:00 - 20:59,1,0
6.4.2024,188777,21:00 - 21:59,1,1
7.4.2024,188777,10:00 - 10:59,1,0
7.4.2024,188777,15:00 - 15:59,1,0
7.4.2024,188777,17:00 - 17:59,1,0
7.4.2024,188777,18:00 - 18:59,1,0
8.4.2024,188777,13:00 - 13:59,1,0
9.4.2024,188777,08:00 - 08:59,1,0
9.4.2024,188777,12:00 - 12:59,1,0
10.4.2024,188777,15:00 - 15:59,1,0
11.4.2024,188777,15:00 - 15:59,1,0
11.4.2024,188777,17:00 - 17:59,1,0
12.4.2024,188777,12:00 - 12:59,1,0
12.4.2024,188777,13:00 - 13:59,1,0
13.4.2024,188777,20:00 - 20:59,1,0
14.4.2024,188777,12:00 - 12:59,1,0
14.4.2024,188777,16:00 - 16:59,1,0
14.4.2024,188777,17:00 - 17:59,1,0
14.4.2024,188777,18:00 - 18:59,1,0
14.4.2024,188777,19:00 - 19:59,1,0
15.4.2024,188777,13:00 - 13:59,1,0
15.4.2024,188777,16:00 - 16:59,1,0
15.4.2024,188777,17:00 - 17:59,1,0
5.4.2024,188777,12:00 - 12:59,0,1
11.4.2024,188777,18:00 - 18:59,0,1
1.4.2024,188770,16:00 - 16:59,1,0
3.4.2024,188770,11:00 - 11:59,1,0
4.4.2024,188770,21:00 - 21:59,1,0
14.4.2024,188770,11:00 - 11:59,1,0
14.4.2024,188770,13:00 - 13:59,1,0
4.4.2024,188764,10:00 - 10:59,5,0
8.4.2024,188764,08:00 - 08:59,4,0
24.3.2024,188764,13:00 - 13:59,3,0
8.4.2024,188764,11:00 - 11:59,3,0
25.3.2024,188764,10:00 - 10:59,2,0
2.4.2024,188764,10:00 - 10:59,2,0
2.4.2024,188764,11:00 - 11:59,2,0
2.4.2024,188764,12:00 - 12:59,2,0
3.4.2024,188764,11:00 - 11:59,2,0
5.4.2024,188764,10:00 - 10:59,2,0
5.4.2024,188764,12:00 - 12:59,2,0
6.4.2024,188764,10:00 - 10:59,2,0
22.3.2024,188764,22:00 - 22:59,1,0
23.3.2024,188764,20:00 - 20:59,1,0
24.3.2024,188764,19:00 - 19:59,1,0
25.3.2024,188764,12:00 - 12:59,1,0
25.3.2024,188764,13:00 - 13:59,1,0
26.3.2024,188764,12:00 - 12:59,1,0
1.4.2024,188764,09:00 - 09:59,1,0
2.4.2024,188764,09:00 - 09:59,1,0
2.4.2024,188764,13:00 - 13:59,1,0
3.4.2024,188764,10:00 - 10:59,1,0
3.4.2024,188764,12:00 - 12:59,1,0
3.4.2024,188764,20:00 - 20:59,1,0
5.4.2024,188764,18:00 - 18:59,1,0
6.4.2024,188764,14:00 - 14:59,1,0
6.4.2024,188764,19:00 - 19:59,1,0
6.4.2024,188764,20:00 - 20:59,1,0
7.4.2024,188764,12:00 - 12:59,1,0
7.4.2024,188764,21:00 - 21:59,1,0
8.4.2024,188764,13:00 - 13:59,1,0
8.4.2024,188764,21:00 - 21:59,1,0
11.4.2024,188764,17:00 - 17:59,1,0
14.4.2024,188764,18:00 - 18:59,1,0
2.4.2024,188763,11:00 - 11:59,11,0
13.4.2024,188763,15:00 - 15:59,9,0
13.4.2024,188763,12:00 - 12:59,8,1
13.4.2024,188763,16:00 - 16:59,8,0
26.3.2024,188763,13:00 - 13:59,7,0
3.4.2024,188763,20:00 - 20:59,7,0
11.4.2024,188763,21:00 - 21:59,7,0
12.4.2024,188763,19:00 - 19:59,7,0
25.3.2024,188763,12:00 - 12:59,6,0
2.4.2024,188763,12:00 - 12:59,6,0
13.4.2024,188763,11:00 - 11:59,6,0
13.4.2024,188763,13:00 - 13:59,6,0
15.4.2024,188763,11:00 - 11:59,6,0
26.3.2024,188763,14:00 - 14:59,5,0
23.3.2024,188763,18:00 - 18:59,4,0
26.3.2024,188763,12:00 - 12:59,4,0
27.3.2024,188763,12:00 - 12:59,4,0
1.4.2024,188763,21:00 - 21:59,4,0
12.4.2024,188763,12:00 - 12:59,4,0
12.4.2024,188763,13:00 - 13:59,4,0
12.4.2024,188763,14:00 - 14:59,4,0
13.4.2024,188763,08:00 - 08:59,4,0
23.3.2024,188763,17:00 - 17:59,3,0
24.3.2024,188763,11:00 - 11:59,3,0
26.3.2024,188763,15:00 - 15:59,3,0
1.4.2024,188763,19:00 - 19:59,3,0
1.4.2024,188763,20:00 - 20:59,3,0
2.4.2024,188763,08:00 - 08:59,3,0
5.4.2024,188763,11:00 - 11:59,3,0
12.4.2024,188763,15:00 - 15:59,3,0
12.4.2024,188763,16:00 - 16:59,3,0
12.4.2024,188763,18:00 - 18:59,3,0
13.4.2024,188763,10:00 - 10:59,3,0
13.4.2024,188763,14:00 - 14:59,3,0
14.4.2024,188763,21:00 - 21:59,3,0
22.3.2024,188763,23:00 - 23:59,2,0
23.3.2024,188763,13:00 - 13:59,2,0
24.3.2024,188763,13:00 - 13:59,2,0
24.3.2024,188763,14:00 - 14:59,2,0
24.3.2024,188763,20:00 - 20:59,2,0
25.3.2024,188763,10:00 - 10:59,2,1
25.3.2024,188763,11:00 - 11:59,2,0
25.3.2024,188763,19:00 - 19:59,2,0
26.3.2024,188763,10:00 - 10:59,2,0
27.3.2024,188763,11:00 - 11:59,2,0
27.3.2024,188763,14:00 - 14:59,2,0
28.3.2024,188763,15:00 - 15:59,2,0
2.4.2024,188763,09:00 - 09:59,2,0
2.4.2024,188763,10:00 - 10:59,2,0
3.4.2024,188763,12:00 - 12:59,2,0
4.4.2024,188763,10:00 - 10:59,2,0
4.4.2024,188763,12:00 - 12:59,2,0
4.4.2024,188763,13:00 - 13:59,2,0
4.4.2024,188763,18:00 - 18:59,2,0
5.4.2024,188763,18:00 - 18:59,2,0
6.4.2024,188763,20:00 - 20:59,2,0
7.4.2024,188763,22:00 - 22:59,2,0
11.4.2024,188763,20:00 - 20:59,2,1
12.4.2024,188763,10:00 - 10:59,2,0
12.4.2024,188763,11:00 - 11:59,2,0
12.4.2024,188763,20:00 - 20:59,2,0
13.4.2024,188763,21:00 - 21:59,2,0
14.4.2024,188763,11:00 - 11:59,2,0
14.4.2024,188763,15:00 - 15:59,2,0
14.4.2024,188763,16:00 - 16:59,2,0
14.4.2024,188763,19:00 - 19:59,2,0
15.4.2024,188763,07:00 - 07:59,2,0
15.4.2024,188763,21:00 - 21:59,2,0
22.3.2024,188763,14:00 - 14:59,1,0
22.3.2024,188763,16:00 - 16:59,1,0
22.3.2024,188763,21:00 - 21:59,1,0
23.3.2024,188763,14:00 - 14:59,1,0
23.3.2024,188763,15:00 - 15:59,1,0
23.3.2024,188763,16:00 - 16:59,1,0
24.3.2024,188763,09:00 - 09:59,1,0
24.3.2024,188763,10:00 - 10:59,1,0
24.3.2024,188763,15:00 - 15:59,1,0
24.3.2024,188763,19:00 - 19:59,1,0
25.3.2024,188763,13:00 - 13:59,1,0
25.3.2024,188763,20:00 - 20:59,1,0
27.3.2024,188763,10:00 - 10:59,1,0
27.3.2024,188763,13:00 - 13:59,1,0
27.3.2024,188763,15:00 - 15:59,1,0
27.3.2024,188763,16:00 - 16:59,1,1
27.3.2024,188763,20:00 - 20:59,1,0
27.3.2024,188763,21:00 - 21:59,1,0
1.4.2024,188763,11:00 - 11:59,1,0
1.4.2024,188763,12:00 - 12:59,1,0
1.4.2024,188763,22:00 - 22:59,1,0
2.4.2024,188763,03:00 - 03:59,1,0
2.4.2024,188763,13:00 - 13:59,1,0
2.4.2024,188763,20:00 - 20:59,1,0
3.4.2024,188763,08:00 - 08:59,1,0
3.4.2024,188763,10:00 - 10:59,1,0
3.4.2024,188763,11:00 - 11:59,1,0
4.4.2024,188763,09:00 - 09:59,1,0
5.4.2024,188763,12:00 - 12:59,1,0
5.4.2024,188763,13:00 - 13:59,1,0
6.4.2024,188763,10:00 - 10:59,1,0
6.4.2024,188763,12:00 - 12:59,1,0
6.4.2024,188763,19:00 - 19:59,1,0
7.4.2024,188763,10:00 - 10:59,1,0
7.4.2024,188763,14:00 - 14:59,1,0
7.4.2024,188763,19:00 - 19:59,1,0
7.4.2024,188763,20:00 - 20:59,1,0
7.4.2024,188763,21:00 - 21:59,1,0
7.4.2024,188763,23:00 - 23:59,1,0
8.4.2024,188763,08:00 - 08:59,1,0
8.4.2024,188763,09:00 - 09:59,1,0
8.4.2024,188763,10:00 - 10:59,1,0
8.4.2024,188763,12:00 - 12:59,1,0
9.4.2024,188763,08:00 - 08:59,1,0
10.4.2024,188763,16:00 - 16:59,1,0
11.4.2024,188763,10:00 - 10:59,1,0
11.4.2024,188763,13:00 - 13:59,1,0
11.4.2024,188763,14:00 - 14:59,1,0
11.4.2024,188763,17:00 - 17:59,1,0
12.4.2024,188763,09:00 - 09:59,1,0
12.4.2024,188763,17:00 - 17:59,1,0
13.4.2024,188763,07:00 - 07:59,1,1
13.4.2024,188763,17:00 - 17:59,1,0
13.4.2024,188763,19:00 - 19:59,1,0
14.4.2024,188763,12:00 - 12:59,1,0
14.4.2024,188763,13:00 - 13:59,1,0
14.4.2024,188763,17:00 - 17:59,1,0
14.4.2024,188763,18:00 - 18:59,1,0
14.4.2024,188763,20:00 - 20:59,1,0
15.4.2024,188763,16:00 - 16:59,1,0
15.4.2024,188763,22:00 - 22:59,1,0
1.4.2024,188632,10:00 - 10:59,2,0
1.4.2024,188632,21:00 - 21:59,2,0
2.4.2024,188632,10:00 - 10:59,2,0
2.4.2024,188632,13:00 - 13:59,2,0
10.4.2024,188632,21:00 - 21:59,2,0
22.3.2024,188632,20:00 - 20:59,1,0
24.3.2024,188632,19:00 - 19:59,1,0
1.4.2024,188632,20:00 - 20:59,1,0
2.4.2024,188632,02:00 - 02:59,1,0
2.4.2024,188632,08:00 - 08:59,1,0
4.4.2024,188632,17:00 - 17:59,1,0
5.4.2024,188632,10:00 - 10:59,1,0
5.4.2024,188632,13:00 - 13:59,1,0
5.4.2024,188632,21:00 - 21:59,1,0
6.4.2024,188632,13:00 - 13:59,1,0
6.4.2024,188632,20:00 - 20:59,1,0
8.4.2024,188632,14:00 - 14:59,1,0
8.4.2024,188632,21:00 - 21:59,1,0
9.4.2024,188632,07:00 - 07:59,1,0
9.4.2024,188632,13:00 - 13:59,1,0
11.4.2024,188632,14:00 - 14:59,1,0
12.4.2024,188632,10:00 - 10:59,1,0
12.4.2024,188632,20:00 - 20:59,1,0
13.4.2024,188632,13:00 - 13:59,1,0
13.4.2024,188632,19:00 - 19:59,1,0
14.4.2024,188632,18:00 - 18:59,1,0
15.4.2024,188632,08:00 - 08:59,1,0
5.4.2024,188586,13:00 - 13:59,1,0
7.4.2024,188586,16:00 - 16:59,1,0
15.4.2024,187376,14:00 - 14:59,2,0
4.4.2024,187376,10:00 - 10:59,1,0
1.4.2024,187374,20:00 - 20:59,2,0
15.4.2024,187374,21:00 - 21:59,2,0
1.4.2024,187374,19:00 - 19:59,1,0
1.4.2024,187374,21:00 - 21:59,1,0
2.4.2024,187374,01:00 - 01:59,1,0
2.4.2024,187374,03:00 - 03:59,1,0
2.4.2024,187374,20:00 - 20:59,1,0
14.4.2024,187374,10:00 - 10:59,1,0
14.4.2024,187374,15:00 - 15:59,1,0
14.4.2024,187374,17:00 - 17:59,1,0
24.3.2024,187253,11:00 - 11:59,17,0
24.3.2024,187253,09:00 - 09:59,7,0
24.3.2024,187253,10:00 - 10:59,7,0
26.3.2024,187253,11:00 - 11:59,6,0
25.3.2024,187253,10:00 - 10:59,4,0
25.3.2024,187253,11:00 - 11:59,4,0
23.3.2024,187253,10:00 - 10:59,3,0
24.3.2024,187253,12:00 - 12:59,3,0
26.3.2024,187253,12:00 - 12:59,3,0
26.3.2024,187253,14:00 - 14:59,3,0
9.4.2024,187253,12:00 - 12:59,3,0
11.4.2024,187253,12:00 - 12:59,3,0
22.3.2024,187253,23:00 - 23:59,2,0
23.3.2024,187253,12:00 - 12:59,2,0
23.3.2024,187253,17:00 - 17:59,2,0
2.4.2024,187253,10:00 - 10:59,2,0
2.4.2024,187253,11:00 - 11:59,2,0
4.4.2024,187253,11:00 - 11:59,2,0
10.4.2024,187253,18:00 - 18:59,2,0
12.4.2024,187253,10:00 - 10:59,2,0
12.4.2024,187253,11:00 - 11:59,2,0
12.4.2024,187253,17:00 - 17:59,2,0
12.4.2024,187253,18:00 - 18:59,2,0
14.4.2024,187253,14:00 - 14:59,2,0
22.3.2024,187253,15:00 - 15:59,1,0
22.3.2024,187253,16:00 - 16:59,1,0
23.3.2024,187253,18:00 - 18:59,1,0
25.3.2024,187253,09:00 - 09:59,1,0
25.3.2024,187253,19:00 - 19:59,1,0
25.3.2024,187253,20:00 - 20:59,1,0
26.3.2024,187253,09:00 - 09:59,1,0
1.4.2024,187253,14:00 - 14:59,1,0
2.4.2024,187253,15:00 - 15:59,1,0
3.4.2024,187253,11:00 - 11:59,1,0
3.4.2024,187253,12:00 - 12:59,1,0
3.4.2024,187253,20:00 - 20:59,1,0
4.4.2024,187253,10:00 - 10:59,1,0
4.4.2024,187253,13:00 - 13:59,1,0
4.4.2024,187253,14:00 - 14:59,1,0
4.4.2024,187253,18:00 - 18:59,1,0
5.4.2024,187253,11:00 - 11:59,1,0
5.4.2024,187253,18:00 - 18:59,1,0
5.4.2024,187253,20:00 - 20:59,1,0
9.4.2024,187253,08:00 - 08:59,1,0
9.4.2024,187253,14:00 - 14:59,1,0
9.4.2024,187253,15:00 - 15:59,1,0
11.4.2024,187253,07:00 - 07:59,1,0
11.4.2024,187253,11:00 - 11:59,1,0
11.4.2024,187253,13:00 - 13:59,1,0
11.4.2024,187253,14:00 - 14:59,1,0
11.4.2024,187253,19:00 - 19:59,1,0
11.4.2024,187253,20:00 - 20:59,1,0
12.4.2024,187253,13:00 - 13:59,1,0
12.4.2024,187253,15:00 - 15:59,1,0
13.4.2024,187253,22:00 - 22:59,1,0
14.4.2024,187253,11:00 - 11:59,1,0
14.4.2024,187253,19:00 - 19:59,1,0
15.4.2024,187253,07:00 - 07:59,1,0
28.3.2024,187252,12:00 - 12:59,5,0
14.4.2024,187252,18:00 - 18:59,4,0
22.3.2024,187252,13:00 - 13:59,3,0
14.4.2024,187252,13:00 - 13:59,3,0
28.3.2024,187252,13:00 - 13:59,2,0
4.4.2024,187252,17:00 - 17:59,2,0
11.4.2024,187252,18:00 - 18:59,2,0
11.4.2024,187252,20:00 - 20:59,2,0
12.4.2024,187252,12:00 - 12:59,2,0
14.4.2024,187252,11:00 - 11:59,2,0
14.4.2024,187252,16:00 - 16:59,2,0
24.3.2024,187252,09:00 - 09:59,1,0
24.3.2024,187252,11:00 - 11:59,1,0
24.3.2024,187252,12:00 - 12:59,1,0
25.3.2024,187252,10:00 - 10:59,1,0
26.3.2024,187252,09:00 - 09:59,1,0
26.3.2024,187252,10:00 - 10:59,1,0
27.3.2024,187252,16:00 - 16:59,1,0
28.3.2024,187252,09:00 - 09:59,1,0
28.3.2024,187252,14:00 - 14:59,1,0
1.4.2024,187252,10:00 - 10:59,1,0
1.4.2024,187252,19:00 - 19:59,1,0
2.4.2024,187252,12:00 - 12:59,1,0
4.4.2024,187252,09:00 - 09:59,1,0
4.4.2024,187252,12:00 - 12:59,1,0
4.4.2024,187252,13:00 - 13:59,1,0
4.4.2024,187252,14:00 - 14:59,1,0
4.4.2024,187252,18:00 - 18:59,1,0
5.4.2024,187252,09:00 - 09:59,1,0
5.4.2024,187252,11:00 - 11:59,1,0
5.4.2024,187252,18:00 - 18:59,1,0
5.4.2024,187252,20:00 - 20:59,1,0
6.4.2024,187252,15:00 - 15:59,1,0
6.4.2024,187252,18:00 - 18:59,1,0
7.4.2024,187252,19:00 - 19:59,1,0
9.4.2024,187252,13:00 - 13:59,1,0
10.4.2024,187252,22:00 - 22:59,1,0
11.4.2024,187252,16:00 - 16:59,1,0
11.4.2024,187252,17:00 - 17:59,1,0
11.4.2024,187252,19:00 - 19:59,1,0
12.4.2024,187252,14:00 - 14:59,1,0
12.4.2024,187252,15:00 - 15:59,1,0
12.4.2024,187252,18:00 - 18:59,1,0
13.4.2024,187252,09:00 - 09:59,1,0
13.4.2024,187252,22:00 - 22:59,1,0
14.4.2024,187252,14:00 - 14:59,1,0
14.4.2024,187252,17:00 - 17:59,1,0
15.4.2024,187252,08:00 - 08:59,1,0
15.4.2024,187252,18:00 - 18:59,1,0
14.4.2024,187251,18:00 - 18:59,4,0
28.3.2024,187251,15:00 - 15:59,2,0
1.4.2024,187251,11:00 - 11:59,2,0
2.4.2024,187251,10:00 - 10:59,2,0
4.4.2024,187251,19:00 - 19:59,2,0
5.4.2024,187251,13:00 - 13:59,2,0
22.3.2024,187251,16:00 - 16:59,1,0
23.3.2024,187251,19:00 - 19:59,1,0
23.3.2024,187251,20:00 - 20:59,1,0
24.3.2024,187251,13:00 - 13:59,1,0
25.3.2024,187251,11:00 - 11:59,1,0
26.3.2024,187251,13:00 - 13:59,1,0
26.3.2024,187251,18:00 - 18:59,1,0
27.3.2024,187251,13:00 - 13:59,1,0
1.4.2024,187251,10:00 - 10:59,1,0
